id,title,job_role,sector,qualification,skills,interests,work_mode,expected_salary,city,state,lat,lon,duration_months,additional_support,created_at,updated_at
int_mumbai_01624,Media Content Intern,content intern,media,B.E.,"content writing, seo, editing, research, grammar","automotive, hospitality, content, retail",onsite,26097,Mumbai,,19.076,72.8777,3,stipend,2025-05-07T13:37:04.729196+00:00,2025-05-08T13:37:04.729196+00:00
int_delhi_01625,Research Intern at Govtech Company,research intern,govtech,M.Sc,"python, literature review, statistics, data collection, analysis","healthcare, fmcg",onsite,21573,Delhi,,28.7041,77.1025,6,"mentor, certificate",2025-04-13T04:27:57.729196+00:00,2025-04-27T04:27:57.729196+00:00
int_delhi_01626,Operations Intern - Manufacturing,operations intern,manufacturing,B.Tech,"excel, reporting, coordination, process improvement, communication","analytics, retail, ai",onsite,20307,Delhi,,28.7041,77.1025,6,"mentor, certificate",2025-09-08T09:15:38.729196+00:00,2025-09-12T09:15:38.729196+00:00
int_chennai_01627,Research Intern Opportunity in Agritech,research intern,agritech,M.Sc,"python, literature review, statistics, data collection, analysis","social, hospitality, consulting, automotive",remote,22583,Chennai,,13.0827,80.2707,5,"mentor, stipend, certificate",2025-06-17T16:25:03.729196+00:00,2025-06-19T16:25:03.729196+00:00
int_pune_01628,E-commerce Ops Intern at E-Commerce Company,e-commerce ops intern,e-commerce,MBA,"excel, marketplace ops, analytics, inventory management, operations","analytics, automotive, ai, operations",onsite,25924,Pune,,18.5204,73.8567,2,"mentor, stipend, certificate",2025-07-29T07:26:45.729196+00:00,2025-08-08T07:26:45.729196+00:00
int_bangalore_01629,Operations Intern at Govtech Company,operations intern,govtech,MCA,"excel, reporting, coordination, process improvement, communication","tech, data, finance, analytics",onsite,43149,Bangalore,,12.9716,77.5946,2,"mentor, certificate",2025-05-22T21:54:51.729196+00:00,2025-06-03T21:54:51.729196+00:00
int_delhi_01630,Supply Chain Intern - Agritech,supply chain intern,agritech,MBA,"excel, inventory, logistics, procurement, operations","media, retail, tech, fmcg",remote,25468,Delhi,,28.7041,77.1025,2,stipend,2025-05-17T04:15:35.729196+00:00,2025-05-24T04:15:35.729196+00:00
int_chandigarh_01631,EdTech Product Intern - Edtech,edtech product intern,edtech,M.Tech,"jira, research, ux, product management, education","data, tech",onsite,12746,Chandigarh,,30.7333,76.7794,5,"mentor, certificate",2025-07-31T17:48:18.729196+00:00,2025-08-07T17:48:18.729196+00:00
int_kolkata_01632,Data Analyst Intern - Govtech,data analyst intern,govtech,BBA,"python, pandas, sql, excel, power bi","fmcg, finance, healthcare",onsite,18992,Kolkata,,22.5726,88.3639,5,"mentor, stipend, certificate",2025-08-31T16:52:55.729196+00:00,2025-09-04T16:52:55.729196+00:00
int_chennai_01633,Research Intern - Agritech,research intern,agritech,BBA,"python, literature review, statistics, data collection, analysis","analytics, banking",onsite,22843,Chennai,,13.0827,80.2707,4,"mentor, stipend, certificate",2025-04-21T06:29:51.729196+00:00,2025-04-25T06:29:51.729196+00:00
int_delhi_01634,Fintech Risk Intern,risk intern,fintech,MBA,"sql, probability, risk modeling, statistics, excel","retail, banking, hospitality",hybrid,27456,Delhi,,28.7041,77.1025,3,"mentor, stipend, certificate",2025-05-10T19:35:38.729196+00:00,2025-05-21T19:35:38.729196+00:00
int_noida_01635,Operations Intern Opportunity in Hospitality,operations intern,hospitality,B.E.,"excel, reporting, coordination, process improvement, communication","research, automotive, analytics, banking",onsite,24457,Noida,,28.5355,77.391,5,"mentor, stipend, certificate",2025-04-27T13:16:29.729196+00:00,2025-05-08T13:16:29.729196+00:00
int_bangalore_01636,Internship - Social Work Intern (Ngo),social work intern,NGO,M.Sc,"community development, counseling, social research, case management, communication","social, research, education",onsite,25917,Bangalore,,12.9716,77.5946,4,stipend,2025-06-21T05:12:28.729196+00:00,2025-07-03T05:12:28.729196+00:00
int_kolkata_01637,Video Editing Intern at Media Company,video editing intern,media,B.E.,"premiere pro, after effects, storytelling, video production, editing","fmcg, tech, automotive, healthcare",onsite,15318,Kolkata,,22.5726,88.3639,3,"mentor, certificate",2025-09-04T16:23:04.729196+00:00,2025-09-10T16:23:04.729196+00:00
int_mumbai_01638,Industrial Intern at Manufacturing Company,industrial intern,manufacturing,BBA,"industrial engineering, process design, optimization, data analysis, project management","tech, media, analytics",remote,29103,Mumbai,,19.076,72.8777,6,"mentor, certificate",2025-04-25T07:07:22.729196+00:00,2025-04-30T07:07:22.729196+00:00
int_hyderabad_01639,Edtech Content Intern,content intern,edtech,B.Sc,"content writing, seo, editing, research, grammar","strategy, automotive",onsite,16817,Hyderabad,,17.385,78.4867,4,"mentor, stipend, certificate",2025-08-24T19:37:32.729196+00:00,2025-08-26T19:37:32.729196+00:00
int_ahmedabad_01640,Public Policy Intern Opportunity in Govtech,public policy intern,govtech,B.Com,"policy research, data analysis, report writing, government policies, research","research, consulting, tech",onsite,25475,Ahmedabad,,23.0225,72.5714,2,"mentor, stipend, certificate",2025-04-02T02:06:57.729196+00:00,2025-04-02T02:06:57.729196+00:00
int_delhi_01641,Social Work Intern - Ngo,social work intern,NGO,B.E.,"community development, counseling, social research, case management, communication","consulting, marketing, research, strategy",onsite,25571,Delhi,,28.7041,77.1025,5,"mentor, stipend, certificate",2025-05-22T21:24:05.729196+00:00,2025-05-28T21:24:05.729196+00:00
int_lucknow_01642,Social Work Intern at Ngo Company,social work intern,NGO,B.E.,"community development, counseling, social research, case management, communication","tech, research, fmcg, media",remote,16693,Lucknow,,26.8467,80.9462,2,"mentor, certificate",2025-08-07T23:22:15.729196+00:00,2025-08-15T23:22:15.729196+00:00
int_mumbai_01643,Agritech Data Analyst Intern,data analyst intern,agritech,M.Sc,"python, pandas, sql, excel, power bi","automotive, media",hybrid,28843,Mumbai,,19.076,72.8777,6,"mentor, stipend, certificate",2025-04-09T08:09:00.730195+00:00,2025-04-19T08:09:00.730195+00:00
int_delhi_01644,Process Intern at Manufacturing Company,process intern,manufacturing,BBA,"process improvement, lean, data analysis, documentation, optimization","social, analytics, strategy, tech",onsite,24542,Delhi,,28.7041,77.1025,5,"mentor, certificate",2025-06-05T18:09:24.730195+00:00,2025-06-17T18:09:24.730195+00:00
int_pune_01645,Research Intern Opportunity in Ngo,research intern,NGO,BBA,"python, literature review, statistics, data collection, analysis","hospitality, research, education",onsite,32593,Pune,,18.5204,73.8567,5,"mentor, stipend, certificate",2025-05-20T06:49:39.730195+00:00,2025-06-02T06:49:39.730195+00:00
int_mumbai_01646,NLP Intern Opportunity in Healthtech,nlp intern,healthtech,M.Sc,"python, nlp, transformers, text mining, deep learning","banking, healthcare, marketing, social",hybrid,29059,Mumbai,,19.076,72.8777,2,stipend,2025-09-19T22:46:32.730195+00:00,2025-09-22T22:46:32.730195+00:00
int_gurugram_01647,Internship - Industrial Intern (Manufacturing),industrial intern,manufacturing,B.Com,"industrial engineering, process design, optimization, data analysis, project management","research, ai, education, content",onsite,30031,Gurugram,,28.4595,77.0266,4,stipend,2025-04-24T20:19:53.730195+00:00,2025-04-25T20:19:53.730195+00:00
int_mumbai_01648,Research Intern at Govtech Company,research intern,govtech,B.Sc,"python, literature review, statistics, data collection, analysis","finance, content, consulting",remote,36590,Mumbai,,19.076,72.8777,6,stipend,2025-09-04T16:42:15.730195+00:00,2025-09-11T16:42:15.730195+00:00
int_chennai_01649,Operations Intern Opportunity in Manufacturing,operations intern,manufacturing,M.Sc,"excel, reporting, coordination, process improvement, communication","tech, marketing, data, strategy",hybrid,14450,Chennai,,13.0827,80.2707,3,stipend,2025-05-10T21:21:44.730195+00:00,2025-05-11T21:21:44.730195+00:00
int_gurugram_01650,Finance Analyst Intern Opportunity in Fintech,finance analyst intern,fintech,MBA,"excel, valuation, financial modeling, accounting, data analysis","operations, retail, marketing, banking",onsite,25542,Gurugram,,28.4595,77.0266,4,stipend,2025-08-12T12:25:08.730195+00:00,2025-08-12T12:25:08.730195+00:00
int_mumbai_01651,Quality Intern at Manufacturing Company,quality intern,manufacturing,M.Sc,"quality control, six sigma, process improvement, data analysis, documentation","automotive, media",remote,27218,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-07-20T18:33:21.730195+00:00,2025-07-23T18:33:21.730195+00:00
int_nagpur_01652,Merchandising Intern Opportunity in E-Commerce,merchandising intern,e-commerce,B.Com,"catalog management, excel, negotiation, product management, analytics","finance, operations, social",hybrid,19665,Nagpur,,21.1458,79.0882,4,stipend,2025-04-25T09:39:53.730195+00:00,2025-05-01T09:39:53.730195+00:00
int_pune_01653,Internship - Customer Service Intern (Hospitality),customer service intern,hospitality,M.Tech,"customer service, communication, problem solving, crm, patience","operations, content, marketing, healthcare",hybrid,25035,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-06-16T03:55:49.730195+00:00,2025-06-24T03:55:49.730195+00:00
int_nagpur_01654,Operations Intern at Fintech Company,operations intern,fintech,B.Tech,"excel, reporting, coordination, process improvement, communication","banking, data, fmcg",onsite,17750,Nagpur,,21.1458,79.0882,6,"mentor, certificate",2025-05-29T03:45:10.730195+00:00,2025-06-02T03:45:10.730195+00:00
int_hyderabad_01655,Internship - Agriculture Research Intern (Agritech),agriculture research intern,agritech,B.Tech,"agriculture practices, data collection, sustainable farming, crop science, research","banking, automotive, education, social",onsite,22022,Hyderabad,,17.385,78.4867,3,"mentor, certificate",2025-06-04T09:04:34.730195+00:00,2025-06-18T09:04:34.730195+00:00
int_bangalore_01656,Operations Intern - Agritech,operations intern,agritech,BA,"excel, reporting, coordination, process improvement, communication","content, retail",onsite,28011,Bangalore,,12.9716,77.5946,4,stipend,2025-08-22T14:49:57.730195+00:00,2025-08-30T14:49:57.730195+00:00
int_mumbai_01657,Supply Chain Intern at Agritech Company,supply chain intern,agritech,B.Sc,"excel, inventory, logistics, procurement, operations","data, tech, analytics",onsite,30378,Mumbai,,19.076,72.8777,3,"mentor, certificate",2025-04-13T04:13:27.730195+00:00,2025-04-20T04:13:27.730195+00:00
int_pune_01658,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,B.Com,"excel, reporting, coordination, process improvement, communication","education, social, finance",hybrid,35325,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-08-31T10:53:26.730195+00:00,2025-09-08T10:53:26.730195+00:00
int_coimbatore_01659,Revenue Management Intern at Hospitality Company,revenue management intern,hospitality,BA,"excel, pricing, statistics, revenue optimization, data analysis","ai, finance",onsite,10648,Coimbatore,,11.0168,76.9558,2,"mentor, certificate",2025-05-26T19:53:44.730195+00:00,2025-05-28T19:53:44.730195+00:00
int_mumbai_01660,Manufacturing Supply Chain Intern,supply chain intern,manufacturing,MCA,"excel, inventory, logistics, procurement, operations","tech, fmcg",hybrid,20885,Mumbai,,19.076,72.8777,6,"mentor, certificate",2025-04-23T19:35:36.730195+00:00,2025-04-29T19:35:36.730195+00:00
int_thiruvananthapuram_01661,Internship - Marketing Intern (Hospitality),marketing intern,hospitality,B.Com,"communication, market research, social media marketing, ms excel, writing","automotive, marketing",hybrid,11496,Thiruvananthapuram,,8.5241,76.9366,3,stipend,2025-07-15T00:03:05.730195+00:00,2025-07-27T00:03:05.730195+00:00
int_indore_01662,Hospitality Revenue Management Intern,revenue management intern,hospitality,B.Sc,"excel, pricing, statistics, revenue optimization, data analysis","ai, fmcg",onsite,8612,Indore,,22.7196,75.8577,2,"mentor, stipend, certificate",2025-05-23T03:39:36.731196+00:00,2025-06-01T03:39:36.731196+00:00
int_nagpur_01663,Business Analyst Intern at Fintech Company,business analyst intern,fintech,BBA,"sql, stakeholder management, powerbi, requirements gathering, documentation","marketing, healthcare, fmcg",onsite,13025,Nagpur,,21.1458,79.0882,2,"mentor, certificate",2025-04-03T10:24:38.731196+00:00,2025-04-11T10:24:38.731196+00:00
int_delhi_01664,Fintech Operations Intern,operations intern,fintech,MBA,"excel, reporting, coordination, process improvement, communication","consulting, social, hospitality",remote,30894,Delhi,,28.7041,77.1025,4,stipend,2025-08-21T13:22:46.731196+00:00,2025-08-24T13:22:46.731196+00:00
int_pune_01665,Internship - Program Intern (Ngo),program intern,NGO,MBA,"program management, coordination, monitoring, evaluation, reporting","hospitality, operations",hybrid,14108,Pune,,18.5204,73.8567,3,"mentor, stipend, certificate",2025-04-30T21:40:38.731196+00:00,2025-05-11T21:40:38.731196+00:00
int_pune_01666,NLP Intern Opportunity in Healthtech,nlp intern,healthtech,B.Tech,"python, nlp, transformers, text mining, deep learning","content, tech, retail",hybrid,37127,Pune,,18.5204,73.8567,6,"mentor, stipend, certificate",2025-07-28T14:11:39.731196+00:00,2025-08-09T14:11:39.731196+00:00
int_hyderabad_01667,Process Intern - Manufacturing,process intern,manufacturing,B.Tech,"process improvement, lean, data analysis, documentation, optimization","banking, automotive",onsite,29994,Hyderabad,,17.385,78.4867,4,"mentor, stipend, certificate",2025-08-02T08:16:46.731196+00:00,2025-08-06T08:16:46.731196+00:00
int_mumbai_01668,Social Media Intern at Media Company,social media intern,media,M.Tech,"social media marketing, content creation, analytics, community management, sql","hospitality, social, operations, fmcg",hybrid,26596,Mumbai,,19.076,72.8777,2,"mentor, certificate",2025-06-19T16:08:35.731196+00:00,2025-06-27T16:08:35.731196+00:00
int_coimbatore_01669,Process Intern at Manufacturing Company,process intern,manufacturing,MBA,"process improvement, lean, data analysis, documentation, optimization","tech, ai, operations",onsite,17594,Coimbatore,,11.0168,76.9558,3,stipend,2025-09-09T12:19:03.731196+00:00,2025-09-10T12:19:03.731196+00:00
int_chennai_01670,Internship - Operations Intern (Govtech),operations intern,govtech,BBA,"excel, reporting, coordination, process improvement, communication","social, marketing, research",remote,27646,Chennai,,13.0827,80.2707,5,"mentor, certificate",2025-08-23T22:48:02.731196+00:00,2025-08-23T22:48:02.731196+00:00
int_bangalore_01671,Agritech Research Intern,research intern,agritech,B.E.,"python, literature review, statistics, data collection, analysis","education, healthcare, banking",hybrid,32646,Bangalore,,12.9716,77.5946,6,stipend,2025-06-01T22:17:01.731196+00:00,2025-06-16T22:17:01.731196+00:00
int_bhopal_01672,Finance Analyst Intern - Fintech,finance analyst intern,fintech,B.Com,"excel, valuation, financial modeling, accounting, data analysis","finance, hospitality, automotive, consulting",onsite,17724,Bhopal,,23.2599,77.4126,2,"mentor, stipend, certificate",2025-08-07T18:46:14.731196+00:00,2025-08-07T18:46:14.731196+00:00
int_chennai_01673,AI Research Intern at Healthtech Company,ai research intern,healthtech,B.E.,"python, deep learning, nlp, computer vision, research","content, retail, fmcg, healthcare",remote,28470,Chennai,,13.0827,80.2707,4,stipend,2025-09-12T06:08:29.731196+00:00,2025-09-16T06:08:29.731196+00:00
int_gurugram_01674,Process Intern at Manufacturing Company,process intern,manufacturing,MBA,"process improvement, lean, data analysis, documentation, optimization","hospitality, consulting, education",hybrid,23856,Gurugram,,28.4595,77.0266,2,"mentor, stipend, certificate",2025-04-12T07:35:07.731196+00:00,2025-04-17T07:35:07.731196+00:00
